state,county,cat_1_count,cat_2_count,cat_3_count,cat_4_count,cat_5_count,hurricane_count,tropical_storm_count,extratropical_system_count,tropical_depression_count,low_count,subtropical_depression_count,dissipating_storm_count,current_cases,current_deaths,previous_cases,previous_deaths,2019_population,change_in_case_ratio,change_in_deaths_ratio,storm_composite,km_cluster,dbs_clusters,latitude,longitude,coordinates
Kentucky,Perry,0,0,0,0,0,0,0,2,0,0,0,0,232.0,3.0,193.0,3.0,25758.0,151.4000000000001,0.0,0,3,0,37.3160706,-83.2077645,"(37.3160706, -83.2077645)"
Kentucky,Barren,0,0,0,0,0,0,0,1,1,0,0,0,375.0,3.0,342.0,2.0,44249.0,74.60000000000002,2.2599380776966713,1,3,0,36.9676836,-85.84862360000001,"(36.9676836, -85.84862360000001)"
Kentucky,Green,0,0,0,0,0,0,0,1,1,0,0,0,45.0,2.0,39.0,2.0,10941.0,54.80000000000001,0.0,1,3,0,37.2570117,-85.56121,"(37.2570117, -85.56121)"
Kentucky,Clark,0,0,0,0,0,0,0,0,1,0,0,0,166.0,7.0,162.0,7.0,36263.0,11.100000000000025,0.0,1,3,0,37.959945,-84.14351359999999,"(37.959945, -84.14351359999999)"
Kentucky,Hickman,0,0,0,0,0,0,0,0,2,0,0,0,53.0,0.0,35.0,0.0,4380.0,410.9,0.0,2,0,0,36.6482184,-88.9796776,"(36.6482184, -88.9796776)"
Kentucky,Powell,0,0,0,0,0,0,1,0,0,0,0,0,60.0,0.0,49.0,0.0,12359.0,89.0,0.0,1,3,0,37.8380647,-83.8260884,"(37.8380647, -83.8260884)"
Kentucky,Caldwell,0,0,0,0,0,0,0,1,2,0,0,0,53.0,0.0,49.0,0.0,12747.0,31.400000000000034,0.0,2,3,0,37.1501019,-87.89424509999999,"(37.1501019, -87.89424509999999)"
Kentucky,Breckinridge,0,0,0,0,0,0,0,1,1,0,0,0,75.0,2.0,52.0,2.0,20477.0,112.4,0.0,1,3,0,37.7982002,-86.4592091,"(37.7982002, -86.4592091)"
Kentucky,Owen,0,0,0,0,0,0,0,1,0,1,0,0,50.0,0.0,43.0,0.0,10901.0,64.19999999999999,0.0,0,3,0,38.4965261,-84.8150781,"(38.4965261, -84.8150781)"
Kentucky,Graves,0,0,0,0,0,0,0,0,2,0,0,0,560.0,25.0,522.0,22.0,37266.0,102.0,8.050233456770247,2,3,0,36.6887728,-88.7108964,"(36.6887728, -88.7108964)"
Kentucky,Ohio,0,0,0,0,0,0,0,0,1,0,0,0,366.0,9.0,355.0,7.0,23994.0,45.9000000000001,8.33541718763024,1,3,0,37.5108523,-86.8220341,"(37.5108523, -86.8220341)"
Kentucky,Hardin,0,0,0,0,0,0,0,0,1,0,0,0,704.0,8.0,533.0,8.0,110958.0,154.10000000000005,0.0,1,3,0,37.6565708,-86.0121573,"(37.6565708, -86.0121573)"
Kentucky,Washington,0,0,0,0,0,0,0,0,1,0,0,0,88.0,0.0,65.0,0.0,12095.0,190.20000000000005,0.0,1,3,0,37.7516142,-85.14793639999999,"(37.7516142, -85.14793639999999)"
Kentucky,Estill,0,0,0,0,0,0,0,0,1,0,0,0,27.0,0.0,17.0,0.0,14106.0,70.9,0.0,1,3,0,37.6975384,-83.9744262,"(37.6975384, -83.9744262)"
Kentucky,Boone,0,0,0,0,0,0,0,0,1,0,0,0,1111.0,25.0,1048.0,24.0,133581.0,47.200000000000045,0.7486094579318915,1,3,0,38.9940572,-84.7315563,"(38.9940572, -84.7315563)"
Kentucky,Elliott,0,0,0,0,0,0,1,0,0,0,0,0,11.0,0.0,8.0,0.0,7517.0,39.90000000000001,0.0,1,3,0,38.1575088,-83.12200740000002,"(38.1575088, -83.12200740000002)"
Kentucky,Lewis,0,0,0,0,0,0,0,1,0,0,0,0,41.0,0.0,37.0,0.0,13275.0,30.199999999999992,0.0,0,3,0,38.5079686,-83.3789389,"(38.5079686, -83.3789389)"
Kentucky,Henderson,0,0,0,0,0,0,0,0,1,1,0,0,351.0,4.0,328.0,4.0,45210.0,50.899999999999984,0.0,1,3,0,37.7415161,-87.5791287,"(37.7415161, -87.5791287)"
Kentucky,Ballard,0,0,0,0,0,0,0,0,1,0,0,0,36.0,0.0,31.0,0.0,7888.0,63.399999999999984,0.0,1,3,0,37.0359869,-89.0179332,"(37.0359869, -89.0179332)"
Kentucky,Oldham,0,0,0,0,0,0,0,0,0,1,0,0,633.0,15.0,582.0,14.0,66799.0,76.30000000000007,1.497028398628722,0,3,0,38.3560025,-85.47880649999999,"(38.3560025, -85.47880649999999)"
Kentucky,Jefferson,0,0,0,0,0,0,0,0,0,3,0,0,8506.0,256.0,7414.0,251.0,766757.0,142.39999999999995,0.6520970789963444,0,3,0,38.1938097,-85.64348700000001,"(38.1938097, -85.64348700000001)"
Kentucky,Meade,0,0,0,0,0,0,0,0,0,4,0,0,122.0,3.0,99.0,2.0,28572.0,80.5,3.499930001399972,0,3,0,37.9601502,-86.21584969999999,"(37.9601502, -86.21584969999999)"
Kentucky,Logan,0,0,0,0,0,0,0,0,1,0,0,0,339.0,23.0,314.0,23.0,27102.0,92.20000000000003,0.0,1,3,0,36.869834,-86.86218269999999,"(36.869834, -86.86218269999999)"
Kentucky,Trimble,0,0,0,0,0,0,0,1,0,0,0,0,32.0,0.0,32.0,0.0,8471.0,0.0,0.0,0,3,0,38.6013284,-85.31362179999999,"(38.6013284, -85.31362179999999)"
Kentucky,Bell,0,0,0,0,0,0,0,1,0,0,0,0,318.0,4.0,285.0,2.0,26032.0,126.79999999999997,7.6828518746158565,0,3,0,36.741122,-83.63484299999999,"(36.741122, -83.63484299999999)"
Kentucky,Leslie,0,0,0,0,0,0,0,1,0,0,0,0,31.0,0.0,27.0,0.0,9877.0,40.5,0.0,0,3,0,37.0698286,-83.3789389,"(37.0698286, -83.3789389)"
Kentucky,Magoffin,0,0,0,0,0,0,0,1,0,0,0,0,40.0,0.0,30.0,0.0,12161.0,82.19999999999997,0.0,0,3,0,37.730555,-83.03613759999999,"(37.730555, -83.03613759999999)"
Kentucky,Fleming,0,0,0,0,0,0,0,0,0,1,0,0,60.0,0.0,57.0,0.0,14581.0,20.600000000000023,0.0,0,3,0,38.3987633,-83.67739279999999,"(38.3987633, -83.67739279999999)"
Kentucky,Calloway,0,0,0,0,0,0,0,0,0,1,0,0,254.0,4.0,198.0,4.0,39001.0,143.59999999999997,0.0,0,3,0,36.6402766,-88.28504199999999,"(36.6402766, -88.28504199999999)"
Kentucky,Butler,0,0,0,0,0,0,0,0,0,1,0,0,300.0,15.0,296.0,15.0,12879.0,31.09999999999991,0.0,0,3,0,37.2086395,-86.7013894,"(37.2086395, -86.7013894)"
Kentucky,Madison,0,0,0,0,0,0,0,0,0,1,0,0,549.0,1.0,411.0,1.0,92987.0,148.39999999999995,0.0,0,3,0,37.7143001,-84.3121264,"(37.7143001, -84.3121264)"
Kentucky,Marion,0,0,0,0,0,0,0,1,0,0,0,0,124.0,0.0,113.0,0.0,19273.0,57.100000000000016,0.0,0,3,0,37.585137,-85.2308414,"(37.585137, -85.2308414)"
Kentucky,Woodford,0,0,0,0,0,0,0,1,0,0,0,0,157.0,0.0,135.0,0.0,26734.0,82.29999999999995,0.0,0,3,0,38.0721662,-84.7315563,"(38.0721662, -84.7315563)"
Kentucky,Boyle,0,0,0,0,0,0,0,0,0,1,0,0,157.0,0.0,142.0,0.0,30060.0,49.899999999999984,0.0,0,3,0,37.6526034,-84.8150781,"(37.6526034, -84.8150781)"
Kentucky,Trigg,0,0,0,0,0,0,0,0,1,0,0,0,54.0,0.0,53.0,0.0,14651.0,6.800000000000012,0.0,1,3,0,36.8473642,-87.77633329999999,"(36.8473642, -87.77633329999999)"
Illinois,Gallatin,0,0,0,0,0,0,0,0,0,0,0,0,51.0,2.0,45.0,0.0,4828.0,124.19999999999992,41.42502071251035,0,3,0,37.7107751,-88.24611829999999,"(37.7107751, -88.24611829999999)"
Illinois,Lawrence,0,0,0,0,0,0,0,0,0,0,0,0,51.0,0.0,43.0,0.0,15678.0,51.0,0.0,0,3,0,38.7157534,-87.77633329999999,"(38.7157534, -87.77633329999999)"
Illinois,Adams,0,0,0,0,0,0,0,0,1,0,0,0,557.0,7.0,454.0,5.0,65435.0,157.4000000000001,3.0564682509360437,1,3,0,40.0577692,-91.13530200000001,"(40.0577692, -91.13530200000001)"
Illinois,Hancock,0,0,0,0,0,0,0,0,1,0,0,0,63.0,1.0,35.0,1.0,17708.0,158.10000000000005,0.0,1,3,0,40.38493649999999,-91.13530200000001,"(40.38493649999999, -91.13530200000001)"
Illinois,Knox,0,0,0,0,0,0,0,0,0,0,0,0,313.0,1.0,265.0,1.0,49699.0,96.59999999999992,0.0,0,3,0,40.8776411,-90.2244662,"(40.8776411, -90.2244662)"
Illinois,LaSalle,0,0,0,0,0,0,0,0,0,0,0,0,801.0,24.0,577.0,20.0,108669.0,206.1,3.6809025573070517,0,3,0,41.4363987,-88.94138650000001,"(41.4363987, -88.94138650000001)"
Illinois,Williamson,0,0,0,0,0,0,0,1,1,0,0,0,434.0,6.0,344.0,5.0,66597.0,135.20000000000005,1.5015691397510398,1,3,0,37.7183241,-88.86469799999999,"(37.7183241, -88.86469799999999)"
Illinois,Alexander,0,0,0,0,0,0,0,1,0,0,0,0,37.0,0.0,36.0,0.0,5761.0,17.300000000000068,0.0,0,3,0,37.1670164,-89.3606298,"(37.1670164, -89.3606298)"
Illinois,Johnson,0,0,0,0,0,0,0,1,2,0,0,0,71.0,0.0,59.0,0.0,12417.0,96.59999999999997,0.0,2,3,0,37.42037639999999,-88.90306,"(37.42037639999999, -88.90306)"
Illinois,Saline,0,0,0,0,0,0,0,1,1,1,0,0,134.0,2.0,115.0,1.0,23491.0,80.89999999999998,4.256949470009791,1,3,0,37.7149675,-88.55653099999999,"(37.7149675, -88.55653099999999)"
Illinois,White,0,0,0,0,0,0,0,2,1,0,0,0,71.0,0.0,60.0,0.0,13537.0,81.30000000000003,0.0,1,3,0,38.0501137,-88.24611829999999,"(38.0501137, -88.24611829999999)"
Illinois,Wabash,0,0,0,0,0,0,0,1,1,0,0,0,40.0,0.0,33.0,0.0,11520.0,60.69999999999999,0.0,1,3,0,38.4226484,-87.8156715,"(38.4226484, -87.8156715)"
Illinois,Moultrie,0,0,0,0,0,0,0,1,0,0,0,0,75.0,0.0,62.0,0.0,14501.0,89.60000000000002,0.0,0,3,0,39.6020543,-88.59517509999999,"(39.6020543, -88.59517509999999)"
Illinois,Franklin,0,0,0,0,0,0,0,1,0,0,0,0,194.0,1.0,134.0,0.0,38469.0,156.0,2.5994956978346204,0,3,0,38.0157197,-88.90306,"(38.0157197, -88.90306)"
Illinois,Bond,0,0,0,0,0,0,0,2,1,0,0,0,62.0,3.0,57.0,2.0,16426.0,30.5,6.08790941190795,1,3,0,38.902985,-89.4742177,"(38.902985, -89.4742177)"
Illinois,Logan,0,0,0,0,0,0,0,1,0,0,0,0,157.0,1.0,87.0,0.0,28618.0,244.6,3.4943042840170517,0,0,0,40.061338,-89.3226954,"(40.061338, -89.3226954)"
Illinois,Peoria,0,0,0,0,0,0,0,1,0,0,0,0,1667.0,36.0,1399.0,35.0,179179.0,149.60000000000005,0.5581011167603347,0,3,0,40.7156396,-89.77553379999999,"(40.7156396, -89.77553379999999)"
Illinois,Randolph,0,0,0,0,0,0,0,1,0,0,0,0,474.0,7.0,435.0,7.0,31782.0,122.70000000000003,0.0,0,3,0,38.0629321,-89.77553379999999,"(38.0629321, -89.77553379999999)"
Illinois,Perry,0,0,0,0,0,0,0,1,0,0,0,0,184.0,2.0,126.0,1.0,20916.0,277.30000000000007,4.781028877414419,0,0,0,38.0612022,-89.3226954,"(38.0612022, -89.3226954)"
Illinois,Jefferson,0,0,0,0,0,0,0,1,2,0,0,0,292.0,19.0,191.0,17.0,37684.0,268.1,5.307292219509606,2,0,0,38.2267348,-88.86469799999999,"(38.2267348, -88.86469799999999)"
Illinois,Hamilton,0,0,0,0,0,0,0,2,1,0,0,0,29.0,0.0,23.0,0.0,8116.0,73.90000000000003,0.0,1,3,0,38.0543187,-88.55653099999999,"(38.0543187, -88.55653099999999)"
Illinois,Pope,0,0,0,0,0,0,0,1,1,0,0,0,11.0,0.0,8.0,0.0,4177.0,71.80000000000003,0.0,1,3,0,37.417132,-88.59517509999999,"(37.417132, -88.59517509999999)"
Illinois,Wayne,0,0,0,0,0,0,0,2,0,0,0,0,66.0,2.0,50.0,1.0,16215.0,98.60000000000002,6.167129201356769,0,3,0,38.3899815,-88.4016041,"(38.3899815, -88.4016041)"
Illinois,Jackson,0,0,0,0,0,0,0,1,0,0,0,0,731.0,20.0,658.0,19.0,56750.0,128.5999999999999,1.7621145374449338,0,3,0,37.7218304,-89.3226954,"(37.7218304, -89.3226954)"
Illinois,Washington,0,0,0,0,0,0,0,1,0,0,0,0,67.0,0.0,59.0,0.0,13887.0,57.600000000000016,0.0,0,3,0,38.3988869,-89.3226954,"(38.3988869, -89.3226954)"
Illinois,Fayette,0,0,0,0,0,0,0,1,0,0,0,0,69.0,3.0,58.0,3.0,21336.0,51.59999999999997,0.0,0,3,0,39.0669568,-89.0179332,"(39.0669568, -89.0179332)"
Illinois,Douglas,0,0,0,0,0,0,0,1,0,0,0,0,122.0,2.0,103.0,2.0,19465.0,97.59999999999992,0.0,0,3,0,39.7617631,-88.2071598,"(39.7617631, -88.2071598)"
Illinois,Iroquois,0,0,0,0,0,0,0,1,0,0,0,0,267.0,11.0,250.0,9.0,27114.0,62.700000000000045,7.376263185070444,0,3,0,40.7740275,-87.697554,"(40.7740275, -87.697554)"
Illinois,Marion,0,0,0,0,0,0,0,1,0,0,0,0,165.0,0.0,140.0,0.0,37205.0,67.19999999999999,0.0,0,3,0,38.7313284,-88.86469799999999,"(38.7313284, -88.86469799999999)"
Illinois,Union,0,0,0,0,0,0,0,0,1,1,0,0,327.0,23.0,305.0,21.0,16653.0,132.0999999999999,12.009848075421846,1,3,0,37.5086525,-89.28472510000002,"(37.5086525, -89.28472510000002)"
Illinois,Clay,0,0,0,0,0,0,0,0,1,0,0,0,26.0,0.0,15.0,0.0,13184.0,83.39999999999998,0.0,1,3,0,38.7279431,-88.55653099999999,"(38.7279431, -88.55653099999999)"
Illinois,Coles,0,0,0,0,0,0,0,0,1,0,0,0,492.0,21.0,411.0,19.0,50621.0,160.0,3.9509294561545603,1,3,0,39.5560011,-88.24611829999999,"(39.5560011, -88.24611829999999)"
Illinois,Madison,0,0,0,0,0,0,0,1,0,0,0,0,2702.0,78.0,2266.0,73.0,262966.0,165.79999999999995,1.9013864910292586,0,3,0,38.9041402,-89.9253233,"(38.9041402, -89.9253233)"
Illinois,Sangamon,0,0,0,0,0,0,0,1,0,0,0,0,1321.0,34.0,1081.0,34.0,194672.0,123.30000000000008,0.0,0,3,0,39.7337353,-89.62516459999999,"(39.7337353, -89.62516459999999)"
Illinois,Woodford,0,0,0,0,0,0,0,1,0,0,0,0,165.0,3.0,108.0,3.0,38459.0,148.2,0.0,0,3,0,40.7128889,-89.1705998,"(40.7128889, -89.1705998)"
Illinois,Kane,0,0,0,0,0,0,0,1,0,0,0,0,9933.0,305.0,9401.0,299.0,532403.0,99.90000000000008,1.1269658510564367,0,3,0,41.987884,-88.4016041,"(41.987884, -88.4016041)"
Illinois,St. Clair,0,0,0,0,0,0,0,0,1,0,0,0,4518.0,161.0,4074.0,156.0,259686.0,171.0,1.9254022165230316,1,3,0,38.40081199999999,-89.9253233,"(38.40081199999999, -89.9253233)"
Illinois,Piatt,0,0,0,0,0,0,0,1,0,0,0,0,63.0,0.0,51.0,0.0,16344.0,73.5,0.0,0,3,0,40.0543526,-88.55653099999999,"(40.0543526, -88.55653099999999)"
Illinois,Cass,0,0,0,0,0,0,0,0,1,0,0,0,233.0,11.0,203.0,11.0,12147.0,247.0,0.0,1,0,0,39.9398601,-90.26200419999999,"(39.9398601, -90.26200419999999)"
Illinois,Ford,0,0,0,0,0,0,0,0,1,0,0,0,50.0,2.0,42.0,1.0,12961.0,61.80000000000001,7.715454054471105,1,3,0,40.4988592,-88.2071598,"(40.4988592, -88.2071598)"
Illinois,Richland,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0.0,14.0,0.0,15513.0,38.7,0.0,1,3,0,38.7212791,-88.0900762,"(38.7212791, -88.0900762)"
Illinois,Mason,0,0,0,0,0,0,0,1,0,0,0,0,56.0,0.0,43.0,0.0,13359.0,97.3,0.0,0,3,0,40.2271003,-89.9253233,"(40.2271003, -89.9253233)"
Illinois,DuPage,0,0,0,0,0,0,0,1,0,0,0,0,12427.0,522.0,11689.0,513.0,922921.0,80.0,0.9751647215742192,0,3,0,41.8243831,-88.0900762,"(41.8243831, -88.0900762)"
Illinois,Edwards,0,0,0,0,0,0,0,0,1,0,0,0,20.0,0.0,14.0,0.0,6395.0,93.79999999999998,0.0,1,3,0,38.4267827,-88.050979,"(38.4267827, -88.050979)"
Illinois,Macoupin,0,0,0,0,0,0,0,1,0,0,0,0,182.0,3.0,142.0,3.0,44926.0,89.0,0.0,0,3,0,39.2375268,-89.9253233,"(39.2375268, -89.9253233)"
Illinois,De Witt,0,0,0,0,0,0,0,1,0,0,0,0,34.0,0.0,31.0,0.0,15638.0,19.200000000000017,0.0,0,3,0,40.1810363,-88.90306,"(40.1810363, -88.90306)"
Illinois,Kankakee,0,0,0,0,0,0,0,1,0,0,0,0,1883.0,69.0,1769.0,68.0,109862.0,103.79999999999997,0.9102328375598477,0,3,0,41.1790977,-87.77633329999999,"(41.1790977, -87.77633329999999)"
Illinois,Champaign,0,0,0,0,0,0,0,1,0,0,0,0,1693.0,19.0,1576.0,19.0,209689.0,55.79999999999996,0.0,0,3,0,40.2138865,-88.24611829999999,"(40.2138865, -88.24611829999999)"
Illinois,Will,0,0,0,0,0,0,0,1,0,0,0,0,9413.0,346.0,8729.0,340.0,690743.0,99.0,0.8686298666797926,0,3,0,41.5054724,-88.0900762,"(41.5054724, -88.0900762)"
Indiana,Vigo,0,0,0,0,0,0,0,1,0,0,0,0,702.0,12.0,512.0,11.0,107038.0,177.49999999999991,0.9342476503671593,0,3,0,39.4165382,-87.42075179999999,"(39.4165382, -87.42075179999999)"
Indiana,Tippecanoe,0,0,0,0,0,0,0,1,0,0,0,0,1241.0,12.0,1121.0,12.0,195732.0,61.29999999999996,0.0,0,3,0,40.34697310000001,-86.8220341,"(40.34697310000001, -86.8220341)"
Indiana,Elkhart,0,0,0,0,0,0,0,1,1,0,0,0,5016.0,89.0,4720.0,81.0,206341.0,143.4000000000001,3.877077265303551,1,3,0,41.6062253,-85.84862360000001,"(41.6062253, -85.84862360000001)"
Indiana,Perry,0,0,0,0,0,0,0,0,1,0,0,0,198.0,14.0,183.0,13.0,19169.0,78.20000000000005,5.216756220981794,1,3,0,38.0159043,-86.6611083,"(38.0159043, -86.6611083)"
Indiana,Jackson,0,0,0,0,0,0,0,0,0,0,0,0,600.0,6.0,558.0,5.0,44231.0,94.90000000000008,2.2608577694377248,0,3,0,38.8794321,-86.05296039999999,"(38.8794321, -86.05296039999999)"
Indiana,Shelby,0,0,0,0,0,0,0,0,0,0,0,0,913.0,35.0,847.0,34.0,44729.0,147.60000000000014,2.2356860202553155,0,3,0,39.4952877,-85.84862360000001,"(39.4952877, -85.84862360000001)"
Indiana,Wayne,0,0,0,0,0,0,0,0,0,0,0,0,669.0,10.0,610.0,10.0,65884.0,89.5,0.0,0,3,0,39.831882,-84.981754,"(39.831882, -84.981754)"
Indiana,Gibson,0,0,0,0,0,0,0,0,1,0,0,0,232.0,4.0,203.0,4.0,33659.0,86.19999999999995,0.0,1,3,0,38.3338249,-87.5791287,"(38.3338249, -87.5791287)"
Indiana,Daviess,0,0,0,0,0,0,0,1,1,0,0,0,279.0,22.0,251.0,21.0,33351.0,84.0,2.9984108422536053,1,3,0,38.7020241,-87.14228949999999,"(38.7020241, -87.14228949999999)"
Indiana,Owen,0,0,0,0,0,0,0,0,1,0,0,0,100.0,1.0,82.0,1.0,20799.0,86.60000000000002,0.0,1,3,0,39.3603429,-86.8220341,"(39.3603429, -86.8220341)"
Indiana,Hamilton,0,0,0,0,0,0,0,0,1,1,0,0,2860.0,113.0,2573.0,112.0,338011.0,84.89999999999998,0.29584835996461656,1,3,0,40.0372797,-86.05296039999999,"(40.0372797, -86.05296039999999)"
Indiana,Knox,0,0,0,0,0,0,0,2,3,0,0,0,162.0,0.0,135.0,0.0,36594.0,73.80000000000003,0.0,3,3,0,38.6665815,-87.42075179999999,"(38.6665815, -87.42075179999999)"
Indiana,Greene,0,0,0,0,0,0,0,1,1,1,0,0,259.0,37.0,245.0,37.0,31922.0,43.899999999999984,0.0,1,3,0,39.0321796,-86.9824288,"(39.0321796, -86.9824288)"
Indiana,Johnson,0,0,0,0,0,0,0,2,0,0,0,0,1823.0,127.0,1701.0,126.0,158167.0,77.1999999999998,0.6322431354201572,0,3,0,39.4637793,-86.1344697,"(39.4637793, -86.1344697)"
Indiana,Montgomery,0,0,0,0,0,0,0,1,1,0,0,0,361.0,22.0,344.0,22.0,38338.0,44.30000000000007,0.0,1,3,0,40.019879,-86.8220341,"(40.019879, -86.8220341)"
Indiana,Wells,0,0,0,0,0,0,0,1,0,1,0,0,191.0,2.0,151.0,2.0,28296.0,141.39999999999995,0.0,0,3,0,40.7778348,-85.1894045,"(40.7778348, -85.1894045)"
Indiana,Monroe,0,0,0,0,0,0,0,1,0,1,0,0,770.0,34.0,699.0,33.0,148431.0,47.899999999999984,0.6737137120951823,0,3,0,39.1851445,-86.49965460000001,"(39.1851445, -86.49965460000001)"
Indiana,Henry,0,0,0,0,0,0,0,1,0,0,0,0,412.0,20.0,370.0,18.0,47972.0,87.5,4.169098640873843,0,3,0,39.9704844,-85.35496499999999,"(39.9704844, -85.35496499999999)"
Indiana,Pike,0,0,0,0,0,0,0,1,0,0,0,0,59.0,0.0,47.0,0.0,12389.0,96.8,0.0,0,3,0,38.4110583,-87.2618328,"(38.4110583, -87.2618328)"
Indiana,Lawrence,0,0,0,0,0,0,0,1,2,0,0,0,354.0,29.0,332.0,28.0,45370.0,48.5,2.2040996253030634,2,3,0,38.8518863,-86.49965460000001,"(38.8518863, -86.49965460000001)"
Indiana,Rush,0,0,0,0,0,0,0,2,0,0,0,0,121.0,4.0,113.0,4.0,16581.0,48.29999999999996,0.0,0,3,0,39.6481768,-85.52002399999999,"(39.6481768, -85.52002399999999)"
Indiana,Marshall,0,0,0,0,0,0,0,1,0,0,0,0,793.0,23.0,744.0,22.0,46258.0,105.89999999999986,2.1617882312248695,0,3,0,41.303028,-86.3376761,"(41.303028, -86.3376761)"
Indiana,Crawford,0,0,0,0,0,0,0,1,0,1,0,0,46.0,1.0,45.0,1.0,10577.0,9.399999999999975,0.0,0,3,0,38.3054548,-86.4592091,"(38.3054548, -86.4592091)"
Indiana,Clark,0,0,0,0,0,0,0,2,0,1,0,0,1302.0,56.0,1124.0,52.0,118302.0,150.49999999999991,3.3811769877094218,0,3,0,38.4492903,-85.7256372,"(38.4492903, -85.7256372)"
Indiana,Warrick,0,0,0,0,0,0,0,0,1,0,0,0,590.0,32.0,530.0,32.0,62998.0,95.20000000000003,0.0,1,3,0,38.0736703,-87.2618328,"(38.0736703, -87.2618328)"
Indiana,Benton,0,0,0,0,0,0,0,1,0,0,0,0,64.0,0.0,60.0,0.0,8748.0,45.700000000000045,0.0,0,3,0,40.644786,-87.3413599,"(40.644786, -87.3413599)"
Indiana,Pulaski,0,0,0,0,0,0,0,0,1,0,0,0,83.0,1.0,73.0,1.0,12353.0,81.0,0.0,1,3,0,40.9957383,-86.8220341,"(40.9957383, -86.8220341)"
Indiana,Noble,0,0,0,0,0,0,0,0,2,0,0,0,692.0,30.0,641.0,30.0,47744.0,106.8000000000002,0.0,2,3,0,41.4277391,-85.35496499999999,"(41.4277391, -85.35496499999999)"
Indiana,Spencer,0,0,0,0,0,0,0,0,1,1,0,0,140.0,3.0,115.0,3.0,20277.0,123.29999999999997,0.0,1,3,0,37.9832621,-87.0224442,"(37.9832621, -87.0224442)"
Indiana,Orange,0,0,0,0,0,0,0,0,1,1,0,0,176.0,26.0,166.0,26.0,19646.0,50.899999999999984,0.0,1,3,0,38.5169004,-86.49965460000001,"(38.5169004, -86.49965460000001)"
Indiana,Washington,0,0,0,0,0,0,0,0,2,0,0,0,142.0,1.0,117.0,1.0,28036.0,89.19999999999997,0.0,2,3,0,38.6744747,-86.17517590000001,"(38.6744747, -86.17517590000001)"
Indiana,Jefferson,0,0,0,0,0,0,0,0,1,1,0,0,168.0,2.0,153.0,2.0,32308.0,46.399999999999984,0.0,1,3,0,38.7751543,-85.47880649999999,"(38.7751543, -85.47880649999999)"
Indiana,Ripley,0,0,0,0,0,0,0,0,1,0,0,0,213.0,8.0,190.0,7.0,28324.0,81.20000000000005,3.530574777573789,1,3,0,39.0986811,-85.2308414,"(39.0986811, -85.2308414)"
Indiana,Posey,0,0,0,0,0,0,0,0,2,0,0,0,179.0,0.0,160.0,0.0,25427.0,74.70000000000005,0.0,2,3,0,38.0020359,-87.89424509999999,"(38.0020359, -87.89424509999999)"
Indiana,Dubois,0,0,0,0,0,0,0,0,1,1,0,0,708.0,12.0,643.0,12.0,42736.0,152.10000000000014,0.0,1,3,0,38.357918,-86.8220341,"(38.357918, -86.8220341)"
Indiana,Putnam,0,0,0,0,0,0,0,0,1,0,0,0,317.0,8.0,238.0,8.0,37576.0,210.20000000000005,0.0,1,0,0,39.690997,-86.8220341,"(39.690997, -86.8220341)"
Indiana,Howard,0,0,0,0,0,0,0,0,1,0,0,0,920.0,68.0,831.0,68.0,82544.0,107.89999999999986,0.0,1,3,0,40.4482767,-86.1344697,"(40.4482767, -86.1344697)"
Indiana,Brown,0,0,0,0,0,0,0,0,0,1,0,0,74.0,1.0,70.0,1.0,15092.0,26.5,0.0,0,3,0,39.1749729,-86.17517590000001,"(39.1749729, -86.17517590000001)"
Indiana,Bartholomew,0,0,0,0,0,0,0,0,0,3,0,0,827.0,50.0,757.0,50.0,83779.0,83.5,0.0,0,3,0,39.206801,-85.8895551,"(39.206801, -85.8895551)"
Indiana,Jennings,0,0,0,0,0,0,0,0,0,3,0,0,229.0,14.0,215.0,14.0,27735.0,50.5,0.0,0,3,0,38.9914998,-85.684578,"(38.9914998, -85.684578)"
Indiana,Martin,0,0,0,0,0,0,0,0,0,1,0,0,48.0,0.0,42.0,0.0,10255.0,58.5,0.0,0,3,0,38.6937856,-86.8220341,"(38.6937856, -86.8220341)"
Indiana,Morgan,0,0,0,0,0,0,0,0,0,1,0,0,505.0,37.0,449.0,35.0,70489.0,79.39999999999998,2.8373221353686393,0,3,0,39.51168089999999,-86.3376761,"(39.51168089999999, -86.3376761)"
Indiana,Hendricks,0,0,0,0,0,0,0,0,0,1,0,0,1953.0,124.0,1798.0,121.0,170311.0,91.0,1.7614834038905296,0,3,0,39.8064942,-86.5400674,"(39.8064942, -86.5400674)"
Indiana,Grant,0,0,0,0,0,0,0,0,0,1,0,0,783.0,33.0,745.0,32.0,65769.0,57.700000000000045,1.5204731712508932,0,3,0,40.4730605,-85.684578,"(40.4730605, -85.684578)"
Indiana,Fountain,0,0,0,0,0,0,0,1,0,0,0,0,74.0,2.0,64.0,2.0,16346.0,61.19999999999999,0.0,0,3,0,40.22271970000001,-87.3347575,"(40.22271970000001, -87.3347575)"
Indiana,Sullivan,0,0,0,0,0,0,0,0,1,0,0,0,142.0,1.0,82.0,1.0,20669.0,290.3,0.0,1,0,0,39.08431220000001,-87.42075179999999,"(39.08431220000001, -87.42075179999999)"
Indiana,Carroll,0,0,0,0,0,0,0,0,1,0,0,0,196.0,2.0,148.0,2.0,20257.0,237.0,0.0,1,0,0,40.542415,-86.5400674,"(40.542415, -86.5400674)"
